id_servico;nome;servicoDigital
2505;Candidatar-se ao processo seletivo para a Pós-Graduação em Metrologia e Qualidade (Mestrado Profissional);True
11973;Obter autorização para exportação de substâncias controladas pelo Protocolo de Montreal;True
10777;Habilitar empresa no regime especial tributário para a indústria de defesa;False
1190;Credenciar responsável técnico no Registro Nacional de Sementes e Mudas;False
9702;Solicitar registro de propriedade intelectual de vegetais - proteção de cultivares;True
11976;Solicitar requerimento para obtenção de autorização ferroviária;True
9463;Obter certificado de registro automático de produto fertilizante, corretivo, condicionador de solo e substrato para plantas;True
9462;Obter certificado de registro de produto inoculante, biofertilizante e remineralizador;True
10850;Acompanhar parcelamento especial da Lei 10.684/2003;False
10848;Acompanhar parcelamento especial da Lei 11.345/2006;False
4164;Obter autorização para realizar filmagem estrangeira no Brasil;True
1317;Parcelar débitos inscritos em dívida ativa da União - até R$ 15 milhões;True
10846;Fazer inscrição no Banco de Avaliadores dos Programas Nacionais do Livro;False
11841;Depositar materiais audiovisuais no acervo do Centro Técnico Audiovisual - CTAv;False
1158;Capacitar-se em temas de saúde;False
1203;Adquirir Carteira do Idoso;True
9288;Obter informações sobre as Reuniões Públicas da Diretoria (calendário, pautas e atas);True
10830;Gerenciar usuários de operadora de plano de saúde;True
9054;Solicitar diagnóstico de referência em leptospirose - Fiocruz/RJ;False
12275;Realizar pagamento de multa aplicada pela Antaq;True
1368;Registrar agrotóxico;False
11569;Fazer cursos no TELELAB Diagnóstico e Monitoramento;True
12688;Acessar o Programa Nacional de Fortalecimento da Agricultura Familiar;False
10384;Solicitar verificação de instrumento de medição em Goiás, Distrito Federal e Rio Grande do Sul;False
11860;Protocolar documentos junto à Fundação Alexandre de Gusmão;True
10362;Autorizar registro de provas zootécnicas.;True
9718;Realizar Cadastro Nacional da Agricultura Familiar;False
10258;Obter apoio para implantação da Solução Alternativa de Tratamento de Água com Zeólita;False
1366;Credenciar entidades para realização de testes de agrotóxico;False
12572;Declarar bens para viagem internacional;True
11580;CVI EUA - Solicitar Certificado Internacional para viajar com seu cão ou gato para os Estados Unidos;True
11080;Solicitar verificação dos valores recebidos de Auxílio Emergencial para efeitos da Declaração de Imposto de Renda 2021;True
11311;Solicitar credenciamento de campus fora de sede;True
10145;Solicitar cadastro para recebimento de avisos e alertas de desastres;False
12690;Obter Diploma de Pós-Graduação - UFAL;True
10960;Solicitar diagnóstico de referência em mansonelose em vetores - Fiocruz/RJ;False
10375;Receber informações ou submeter textos para a Revista Jurídica da Presidência;True
10578;Obter autorização para executar reparo e manutenção de instrumentos de medição em Goiás, Distrito Federal e Rio Grande do Sul;True
10102;Pagar taxa, multa ou parcelamento - CVM;True
10480;Obter autorização prévia de importação de farmoquímico, destinado à comercialização para fabricantes e manipuladores de produtos de uso veterinário;False
11234;CVI México - Solicitar Certificado Internacional para viajar com seu cão ou gato para o México;True
12691;Participar de Processo Seletivo para curso de pós-graduação stricto sensu (mestrado e doutorado) - UFAL;True
11643;Solicitar alteração da geradora (RTV ou RTR);True
9455;Obter baixa de inscrição de reprodutor doador de sêmen;True
12692;Cadastrar Usuário Externo no Sistema Eletrônico de Informações (SEI) do Fundo Nacional de Desenvolvimento da Educação;True
949;Obter cadastro de médico veterinário para vacinação contra brucelose;True
10503;Inscrever-se em processo seletivo para ingresso em carreiras da UFV por concurso público (comunidade externa);True
10786;Obter registro especial de biodiesel;False
9517;Obter registro de médico veterinário;True
5203;Atualizar Dados do Imposto de Renda;True
5307;Solicitar Emissão de Pagamento não Recebido;True
9667;Obter o Certificado de Direito à Assistência Médica (CDAM);True
11472;Parcelar Taxas de Saúde Suplementar;True
10518;Registrar procuração ou substabelecimento no exterior;True
941;Registrar estabelecimentos produtores e comerciantes de material de multiplicação animal (MMA) - sêmen e embriões;True
10519;Revogar ou renunciar procuração no exterior;True
5788;Obter diploma ou 2ª via de diploma de graduação - UFSB;False
12247;Realizar inscrição para obter o Selo Mais Integridade;False
10084;Acessar o Cadastro Nacional de informações Sociais dos Regimes próprios de Previdência Social;True
12733;Aderir à rede de parceiros do caminho digital;False
9346;Solicitar regularização do repasse financeiro PNAE;True
12453;Requisitar processos de pré-seleção para composição de quadros de liderança;True
9868;Solicitar atualização de Atos Normativos de acordo com os requisitos do Decreto n° 10.229, de 05 de fevereiro de 2020;True
8186;Simular Aposentadoria;True
2656;Obter determinação de radioisótopos naturais ou artificiais em amostras diversas;False
9423;Solicitar Controvérsia de Atos Normativos da Secretaria de Defesa Agropecuária do MAPA;True
2670;Obter aprovação de local de instalação radiativa;False
1409;Inscrever-se ou Credenciar-se no Registro Nacional de Sementes e Mudas;False
10457;Solicitar informações sobre assunto ou matéria afeta à Comissão de Ética Pública;False
10452;Realizar consulta sobre Conflito de Interesses no exercício, ou após o exercício, do cargo ou emprego no âmbito do Poder Executivo federal;True
10489;Registrar escritura pública no exterior;True
12523;Participar de Processo Seletivo para curso de stricto sensu - UFPE;True
3099;Revalidar Certificado de Registro Pessoa Física Colecionador, Atirador Desportivo e Caçador;True
10326;Acessar os Sistemas Informatizados de propriedade do SENATRAN;True
9502;Cadastrar Rede de instituições públicas e privadas parceiras do Programa Progredir;False
11231;Entregar documentos de malha da DITR;False
3208;Visitar as exposições temáticas de documentos de arquivo da Casa Rui Barbosa;False
9474;Obter cancelamento de autorizações e licenças de instalações do ciclo do combustível nuclear;True
6083;Matricular-se em curso de graduação - UFMT;True
3224;Obter autorização para operações de transferência de petróleo e derivados em alto-mar;False
11069;Obter autorização para encerramento de depósitos finais de rejeitos radioativos;True
2622;Tirar o Certificado Internacional de Vacinação;True
12745;Transferir Armas de propriedade entre sistemas (SIGMA/SINARM);False
12758;Transferir Armas de propriedade para Pessoa Física;False
11158;Pagar Título de Assentamento;True
12759;Autorizar débito automático para pagar prestações de negociação perante a PGFN;True
11042;Declarar operações imobiliárias;False
12154;Registrar manifestação sobre serviços prestados pela ANPD;True
1105;Implantar Salas de Recursos Multifuncionais;True
11718;Solicitar Autorização de Uso de AU;False
12155;Obter Assistência Técnica para a Elaboração de Planos Estaduais, Distrital e Municipais de Cultura;True
11141;Obter certificado de operador portuário;False
5930;Participar de processo seletivo para curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IFF;True
11190;Obter credencial eletrônica (1ª ou 2ª via) - Sistema de Segurança Pública Portuária (SSPP);False
10919;Pedir Revisão de Transação;True
11140;Obter cancelamento de registro de colaborador ou veículo no Sistema de Segurança Pública Portuária (SSPP);False
11368;Cadastrar empresa para o fornecimento de óleo combustível/lubrificante por bombeamento.;False
11809;Obter cópia de processo de administrativo;True
12449;Realizar transação de débitos em discussão referentes à amortização de ágio;True
1400;Autorização prévia de importação de prod.veterinário destin. à entidade oficial/particular p/pesquisa,experimentação,programa oficial,análise laborat.;True
12588;Matricular-se em curso de Pós-Graduação - IFF;True
12731;Transferir Armas entre acervos para Pessoa Física;False
6009;Obter diploma ou de 2ª via de diploma de graduação - UnB;True
1042;Obter bolsas do Pró-Residência;False
1291;Agendar palestra de especialista do BC;False
1699;Pedir informações ao BC;True
6025;Solicitar 2ª via de diploma no IFRS;True
11192;Obter credenciamento para abastecimento de combustíveis e óleos lubrificantes a embarcações (APS S.A.);False
6141;Matricular-se em curso de Educação a Distância - IFPR;False
1104;Obter recursos para obras de acessibilidade em escolas públicas;True
5781;Participar de Processo Seletivo para curso de graduação - UFRPE;False
1041;Certificar-se como Entidade Beneficente de Assistência Social em Saúde;False
57;Obter bolsa de estudo do ProUni;True
1044;Solicitar credenciamento de Centros de Especialidades Odontológicas;False
10655;Contratar acesso a painel com informações estatísticas dos laudos toxicológicos (Painel Toxicológico);True
11446;Solicitar pedido de simplificação;True
1754;Obter apoio e qualificação do Telessaúde;False
12701;Obter serviços do Patrimônio Histórico e Cultural da Marinha DPHDM;True
1405;Credenciar empresa para realização de tratamento fitossanitário com fins quarentenários;True
2254;Obter Licença Complementar para transporte rodoviário internacional de passageiros;True
1321;Conhecer ou Acessar o Fator Acidentário de Prevenção;True
3068;Realizar a comunicação de venda de aeronave;True
9875;Solicitar Auxílio Funeral de aposentado, militar reformado ou da reserva atendidos pelo DECIPEX;False
11394;Obter autorização para realização de consumo de Bordo;False
12599;Participar de Processo Seletivo de Transferência Externa para curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) – IFF;False
10421;Inscrever ou atualizar atividade econômica de pessoa física;True
10275;Obter Certidão Negativa de Naturalização;True
12191;Realizar transação na dívida ativa de pequeno valor do Simples Nacional;True
9660;Consultar atividade econômica da pessoa física;True
12693;Solicitar submissão de obras para publicação - UFRB;True
10423;Migrar cadastro específico do INSS (CEI) para o cadastro de atividade econômica da pessoa física;True
1108;Registrar manifestação de ouvidoria na Plataforma Fala.BR;True
12737;Solicitar alteração na tabela de indicações terapêuticas de medicamentos dinamizados;False
10108;Cancelar Autorização de Funcionamento a Pedido;True
5985;Receber bolsa de Extensão - UFCSPA;False
10123;Cancelar uma Atividade de Segurança Privada a Pedido;True
12767;Obter autorização de ativo com função alisante ou ondulador capilar;True
12242;Receber livros em braille;True
1690;Consultar processos em andamento na Procuradoria-Geral do BC;True
12768;Alterar autorização de ativo com função alisante ou ondulador capilar;True
10309;Realizar transação excepcional de débitos inscritos em dívida ativa da União;True
10571;Realizar transação excepcional para débitos rurais e fundiários inscritos em dívida ativa da União;True
2848;Solicitar a caducidade de registro de marca;True
10584;Solicitar treinamento em exame parasitológico e identificação específica de moluscos Biomphalaria - Fiocruz/MG;True
12259;Utilizar créditos líquidos e certos e de precatórios federais para amortizar ou liquidar saldo devedor transacionado;True
11177;Solicitar serviço de análise por meio de espectrometria de massas com MALDI-TOF;True
12762;Comunicar reativação de fabricação/importação de medicamentos;True
12761;Comunicar descontinuação temporária de medicamento;True
11289;Repactuar acordo de transação em curso;True
9306;Solicitar Transferência de Benefício para Recebimento em Banco no Exterior - Acordo Internacional;True
2859;Solicitar a nulidade administrativa de registro de desenho industrial;True
11810;Realizar transação na dívida ativa de FGTS;False
10154;Obter Credenciamento Aeroportuário;True
12760;Comunicar descontinuação definitiva de medicamento;True
2847;Solicitar a nulidade administrativa de registro de marca;True
12554;Solicitar análise e emissão de Declaração de Reconhecimento de Limite;True
12766;Solicitar alteração de dados cadastrais de laboratório analítico;True
12694;Matricular-se em curso de extensão - UFES;True
12764;Solicitar recadastramento de Cosméticos isentos de registro;True
10771;Consultar Requisição de Movimentação Financeira;True
7777;Emitir certidão negativa de Contas e Relacionamentos;True
12601;Cadastrar usuário no Porto Sem Papel;True
11817;Solicitar avaliações biomecânicas;False
1365;Registrar agrotóxico para exportação;False
3101;Renovar CRAF para Pessoa Física;True
5838;Matricular-se em Cursos de Formação Inicial e Continuada - IFAL;True
11916;Solicitar retirada de processo de pauta ou transferência da data de julgamento junto ao CARF;True
943;Inscrever reprodutor doador de sêmen;True
7786;Emitir Relatório de Empréstimos e Financiamentos (SCR);True
10814;Homologar veículo de Coleção;True
11853;Solicitar emissão de certificado ENCCEJA - IFNMG;False
11413;Solicitar programação de serviço de pesagem veículos rodoviários no Porto do Rio de Janeiro;False
12386;Solicitar credenciamento de empresa de escolta à PRF;False
11654;Obter autorização de importação de produto veterinário registrado, produto isento de registro ou farmoquímico para uso exclusivo pelo fabricante;True
9528;Acessar Centro-Dia;False
12695;Matricular-se em ações de extensão (curso, evento, projeto ou programa) - UFSB;True
12375;Solicitar reativação de inscrição no Cadastro Técnico Federal de Atividades Potencialmente Poluidoras e/ou Utilizadoras de Recursos Ambientais;False
2678;Obter concentração de radionuclídeos em amostras;False
946;Renovar licença de estabelecimento importador, fabricador, manipulador e comercializador de produto de uso veterinário;True
12696;Participar de Processo Seletivo para curso de pós-graduação (lato sensu) - UFSB;True
10147;Solicitar o Selo Turismo Responsável;True
12698;Solicitar emissão de certificado de participação em curso ou evento de extensão - UFSB;True
10841;Registrar afastamento no eSocial Simplificado Pessoa Jurídica (MEI);False
10844;Solicitar diagnóstico de referência laboratorial de enteropatógenos bacterianos - Fiocruz/RJ;True
1224;Registrar operador aeroagrícola;True
9550;Obter financiamento para modernização tecnológica urbana no Pró-Cidades;True
1685;Obter autorização ou renovação para funcionamento de laboratórios de histocompatibilidade e imunogenética e bancos de tecidos;False
12602;Autorizar o compartilhamento de dados fiscais;True
1299;Capacitar-se para utilizar os sistemas de cadastro e de gestão dos programas do Ministério da Cidadania;False
10638;Realizar consulta médica em saúde do viajante - Fiocruz/RJ;False
9571;Receber visitas domiciliares para acompanhamento de gestantes e crianças de 0 a 6 anos - Programa Criança Feliz;False
6221;Obter diploma ou 2ª via de diploma de graduação e de pós-graduação - UFMT;True
12095;Participar de Processo Seletivo para curso de graduação (vagas remanescentes) - UNIFAL-MG;True
12289;Solicitar medidas de antenas no LIT do INPE;False
11622;Solicitar Assessoria Técnica para Bibliotecas Públicas e Comunitárias;False
3623;Realizar inscrição em eventos de promoção comercial no exterior;True
10859;Alterar ensaio clínico de produtos de terapias avançadas;True
10162;Solicitar Autorização de Eventos nas Unidades de Conservação Federal;True
10979;Despachar Arma de Fogo;True
12603;Obter autorização para movimentação de cargas perigosas no Porto Sem Papel;True
12604;Matricular-se em Ações de Extensão - UFS;True
9362;Cancelar registro de alimentos;True
4520;Solicitar Habilitação de Armazéns, Terminais e Recintos para Trânsito Internacional de Produtos de Interesse Agropecuário;True
12605;Participar de Processo Seletivo para Curso de Graduação - UFS;True
7874;Excluir Mensalidade de Associação ou Sindicato no Benefício;True
10872;Obter restituição de tributos federais por processo administrativo;False
9370;Apresentar notificação de ação de campo de produtos para saúde;True
11609;Solicitar autorização de trabalho temporário de operador aeroagrícola;True
10876;Denunciar Barreiras Técnicas ao Comércio;True
12700;Protocolar documentos junto ao CEFET-MG;True
7754;Validar contribuição de Facultativo Baixa Renda;True
12351;Realizar Pré-Cadastro do Cadastro Único;True
11608;Efetuar inclusão ou baixa de aeronave do estabelecimento;True
10724;Consultar cálculo de balanço hídrico;False
12606;Aderir ao Programa Especial de Regularização Tributária para Saúde;True
3454;Obter solução de consulta de dados de Cadastro de Pessoa Física (CPF);True
12645;Candidatar-se à bolsa de iniciação científica do Instituto Evandro Chagas;True
9382;Obter reconstituição de documentação;True
11348;Solicitar tabulação especial;True
12689;Solicitar Auxílio Funeral - Servidores FNDE;False
10883;Contratar solução digital para produção de Permissão Internacional de Dirigir - PID (Emissão de PID);False
12607;Solicitar diagnóstico de referência para angiostrongilíases em moluscos - Fiocruz/RJ;False
10027;Escolher materiais do PNLD;False
9400;Renovar Certificação de Boas Práticas de Fabricação de Produtos para Saúde;True
12522;Aderir ao Programa de Reescalonamento do Pagamento de Débitos do Simples Nacional;True
919;Registrar pedido de acesso a informações de órgãos públicos na Plataforma Fala.BR.;True
7783;Emitir relatório de Dívidas Inscritas no Cadin Federal;True
10889;Solicitar habilitação inicial de laboratório analítico na Reblas;True
9328;Alterar domicílio bancário no cadastro do PNAE;True
9401;Renovar Certificação de Boas Práticas de Fabricação de Saneantes;True
10890;Solicitar priorização no pedido de credenciamento de laboratório analítico;True
1692;Consultar onde comprar ou vender moeda estrangeira (Câmbio Legal);False
10612;Emitir boleto de multa de processo administrativo;True
10896;Ofertar vagas para o Fies.;False
9919;Cadastrar/atualizar Unidades Executoras Próprias (UEx) ou confirmar Termo de Adesão no Sistema PDDEweb, para participação no PDDE.;True
9316;Declarar Censo de Capitais Estrangeiros no Brasil;True
9409;Alterar Certificação de Boas Práticas de Fabricação de Medicamentos;True
1741;Obter acesso ao Sistema de Informação de Certificação de Entidades Beneficentes de Assistência Social na área de saúde;False
9410;Alterar Certificação de Boas Práticas de Fabricação de Produtos para Saúde;True
12608;Retificar pagamento em DARF;True
2768;Registrar ou Averbar Direitos Autorais na Biblioteca Nacional;True
12609;Retificar pagamento em GPS;True
11629;Realizar consulta especializada;True
10815;Solicitar reunião com a ANS;True
12381;Realizar pesquisa pública de inscrições no Cadastro Técnico Federal de Atividades e Instrumentos de Defesa Ambiental;False
11649;Emissão de certificado de participação em ações de Extensão - UFFS;True
2955;Solicitar bolsa de pesquisa da Biblioteca Nacional;False
5821;Obter diploma ou 2ª via de diploma de graduação e de pós-graduação - FURG;False
10847;Acompanhar parcelamento especial da MP 449/2008;False
12442;Acompanhar parcelamento de dívidas do Simples Nacional pela LC nº 193/2022;True
10951;Solicitar a Manutenção da Concessão do direto de uso de Selo Biocombustível Social;True
11528;Matricular-se em curso de graduação na UFV;False
12363;Acompanhar o Parcelamento Excepcional dos Municípios da EC nº 113 de 2021;True
10959;Solicitar diagnóstico de referência em mansonelose em humanos - Fiocruz/RJ;False
12702;Visitar a Instituição;False
3114;Retificar Dados do Registro de Direitos Autorais na Biblioteca Nacional;False
3793;Visitar o Palácio Itaboraí - Fiocruz Petrópolis/RJ;True
12107;Solicitar Laudo Médico;True
11839;Solicitar visita guiada ao Herbário e/ou ao Horto Botânico da UFV campus Viçosa;False
10977;Solicitar sementes, insumos e outros itens contemplados na cadeia produtiva do cacau;True
11971;Solicitar acesso à informação ao Ministério da Saúde;True
10985;Emitir CCIR;True
12610;Solicitar Emissão de Certificado de Participação em Curso ou Evento de Extensão - UFS;True
10986;Consultar Código do Imóvel Rural;True
8916;Consultar arquivos históricos da Fiocruz;True
2358;Solicitar auxílio para dificuldades de acessibilidade em pesquisas na Biblioteca Nacional;False
11828;Realizar inscrição no processo de credenciamento de farmácias e drogarias ao Programa Farmácia Popular do Brasil;False
12611;Transferir propriedade de aeronaves;True
12537;Protocolar documento junto ao Ministério da Saúde;True
3194;Registrar Armas - Magistrados, Promotores e Procuradores;False
10829;Gerenciar APIs;True
11005;Requerer cisão de plano de benefícios;True
10074;Consultar o Garantia-Safra;True
2307;Obter autorização para prestar serviço de blindagem de veículos;True
10828;Atender operadoras de planos de saúde para dúvidas relacionadas ao Portal Operadoras;False
11010;Requerer fusão de planos de benefícios;True
12747;Emitir Guia de Tráfego Pessoa Jurídica;True
2308;Emitir Guia de Tráfego para Pessoa Física - Caçadores, Atiradores Desportivos e Colecionadores;True
10673;Consultar inclusão no Cadin/Sisbacen pela Receita Federal;True
2305;Emitir 2ª via do Certificado de Pessoa Física - CAC;False
12348;Atualizar dados do Cadastro Único por confirmação;True
12513;Retificar ou atualizar dados de cadastro no EDA;True
10608;Verificar autenticidade de documentos enviados pelo atendimento do BC;True
9990;Solicitar habilitação de Centro de Equivalência Farmacêutica;True
11015;Requerer retirada de patrocínio;True
7915;Solicitar Cadastro, Alteração Cadastral e Recadastramento como Facilitadora do Programa de Alimentação do Trabalhador – PAT;True
9420;Obter Certificação de Entidades e Técnicos para concessão de Crédito Fundiário;True
2476;Obter reconhecimento de propriedade como Reserva Particular do Patrimônio Natural;False
9988;Cancelar habilitação de Centro de Equivalência Farmacêutica;True
10833;Consultar dados do Orçamento Cidadão Digital;True
9770;Realizar inscrição para estágio opcional de residência na Rede Ebserh;True
996;Requerer alteração ou suspensão de medidas antidumping e compensatórias por razões de interesse público;True
10229;Cadastro Nacional dos Encarregados dos Serviços de Comprovação de Perdas;True
2831;Solicitar a caducidade de patente ou de certificado de adição de invenção;True
9730;Solicitar direito de uso do Selo BioCombustível Social;True
9534;Aderir ao Pacto Nacional para Alimentação Saudável;False
10201;Obter apoio em investigações de defesa comercial conduzidas por terceiros países (apoio ao exportador Brasileiro investigado no exterior);False
9557;Implantar ou modernizar os bancos de alimentos públicos;False
12108;Solicitar título de regularização fundiária;True
11556;Solicitar informação sobre a UFES;True
11229;Cancelar Autorização de Funcionamento ou Autorização Especial em Portos, Aeroportos e Fronteiras.;True
2295;Cancelar o Título de Registro de Produtos Controlados pelo Exército - por solicitação da Empresa - (Fabricante exceto Químicos e Explosivos);True
12216;Realizar alteração cadastral de aeródromo privado;True
3198;Registrar armas de fogo -  Representações Diplomáticas;False
11054;Realizar estudos de bioisenção de fármacos - Fiocruz/RJ;False
9747;Obter Credenciamento como entidade prestadora de assistência técnica e extensão rural;True
2300;Cancelar Certificado de Registro de Pessoa Jurídica (Não Fabricante);True
11415;Protocolar Correspondências Externas no Sistema Eletrônico de Informação;True
11560;Solicitar o Repasse de Contribuição Sindical Urbana;False
2286;Cancelar Certificado de Registro Pessoa Física Colecionador, Atirador Desportivo e Caçador;True
12208;Emitir o documento CAF-PRONAF;False
9746;Solicitar o Selo Nacional da Agricultura Familiar (SENAF);False
11769;Cadastro no SGAD para acesso aos Portos administrados pela CDRJ;True
3256;Autorizar Aquisição de Produtos Controlados pelo Exército por Importação  - Pessoa Física CAC - CII;True
11343;Ofertar e demandar materiais na ferramenta de remanejamento.;False
11441;Solicitar manifestação de ouvidoria;True
10031;Registrar adesão/exclusão do PNLD;False
11445;Solicitar pedido de acesso à informação;True
12612;Acessar a Torre MCTI;True
11346;Protocolar documentos junto ao Instituto Chico Mendes de Conservação da Biodiversidade - ICMBio;True
3102;Autorizar Aquisição de PCE no Mercado Nacional - Pessoa Jurídica;False
10411;Solicitar a transferência do Laudo Constitutivo referente ao benefício fiscal de isenção do IRPJ administrado pela SUDENE;False
11115;Alterar cadastro no Sistema Nacional de Produção de Embriões;True
10831;Realizar primeiro acesso do representante legal de operadoras de planos de saúde no Portal Operadoras;True
10328;Emitir Certificado de Adequação à Legislação de Trânsito;True
9843;Solicitar transferência do benefício Garantia-Safra por ausência ou impedimento do Titular;True
11125;Protocolar documentos junto ao Arquivo Nacional;True
10577;Obter autorização de concessão de empresas para arqueação de tanques;True
3055;Obter Certificado Médico Aeronáutico;False
3245;Realizar exame de proficiência em língua inglesa para profissional de aviação civil;False
11136;Solicitação de Serviços e/ou Materiais via Requisição de Serviços e/ou Materiais (RSM);False
9332;Consultar Dominialidade de Imóvel da União para Fins de Usucapião;True
9349;Desmembrar ou Fracionar Imóvel da União;True
1548;Solicitar o credenciamento de equipes de Saúde da Família para aumentar a oferta de serviços de saúde;True
11165;Visitar preso do Sistema Penitenciário Federal.;False
5826;Obter diploma ou 2ª via de diploma de graduação - UFES;True
6016;Registrar diplomas de faculdades, centros universitários e universidades privadas para graduação;True
6512;Participar de processo seletivo para ingresso em curso de graduação - UFES;False
9608;Solicitar Requerimento de Defesa  após bloqueio do Benefício Garantia Safra;True
11414;Programar navios para atracar e desatracar no Porto de Angra dos Reis;False
9842;Credenciar laboratórios para realizar exames toxicológicos;True
12518;Matricular-se em curso de Pós-Graduação Stricto Sensu (Mestrado/Doutorado) - UTFPR;True
11968;Preencher Cartas-Consulta do Fundo Constitucional de Financiamento do Centro-Oeste;True
11399;Programar navios para atracar e desatracar no Porto de Itaguaí;False
12613;Participar de processo seletivo para curso de pós-graduação - UNILAB;True
12519;Emitir certificados de participação em cursos e eventos de extensão - UFPE;True
12594;Cadastrar drone básico;True
10075;Obter Autorização para Aquisição de Coletes Balísticos;True
10113;Registrar Fundo de Direitos Creditórios - CVM;True
10120;Informar Alteração de Denominação de Curso de Graduação de IES do Sistema;True
12614;Credenciar-se como Profissional de Aeronavegabilidade (grupos D e E), Fabricação ou Projeto;True
10090;Validar Documentos Digitais;True
10100;Consultar Fundos - CVM;True
11203;Protocolar documentos junto à Superintendência de Desenvolvimento do Centro-Oeste (SUDECO);True
10416;Atualizar CPF;False
12357;Obter Nada Consta de Acidentes da PRF;False
11309;Solicitar autorização presencial vinculada a credenciamento institucional;True
6709;Receber bolsa de Pesquisa - UFCSPA;False
11447;Programar navios para atracar e desatracar nos Portos do Rio de Janeiro e Niterói;False
11883;Habilitar estabelecimento como Unidade de Atenção Especializada em Oftalmologia e Centro de Referência em Oftalmologia;True
12615;Obter Habilitação ao Programa BR do Mar;False
6126;Obter diploma ou 2ª via de diploma de graduação e de pós-graduação - UFCSPA;False
12195;Acessar as edições da Revista Dados e Informações do Turismo no Brasil;True
10654;Obter solução de consulta de dados de Certidão Negativa de Débito (CND);True
5904;Obter Assistência Estudantil - UFCSPA;False
11236;Solicitar vistoria de vigilância sanitária em plataformas;True
12616;Participar de Processo Seletivo para curso de pós-graduação lato sensu - UFRB;True
12704;Acessar o Programa de Garantia de Preço para a Agricultura Familiar - PGPAF;False
12769;Matricular-se em curso ou evento de extensão - IFC;True
12617;Participar de Processo Seletivo para curso de pós-graduação stricto sensu - UFRB;True
4660;Solicitar Atualização Sindical;True
2761;Cadastrar Entidade de Adoção Internacional junto à Polícia Federal;False
11889;Obter autorização da Antaq para alteração de tabela de preços dos serviços de transporte aquaviário na navegação interior.;True
11444;Solicitar Pedido de Acesso Aquaviário para os portos administrados pela CDRJ;True
9757;Registrar laboratório/organismo estrangeiro para exportar bebidas ao Brasil;True
5047;Solicitar Crédito Instalação;False
11291;Consultar instrumentos de pesquisa do Programa MAPA / Arquivo Nacional;False
9644;Solicitar aumento de potência de estação de radiodifusão e serviços ancilares;True
11297;Informar criação de polo EAD;True
12771;Realizar exame de urodinâmica na mulher - Fiocruz/RJ;False
3239;Agendar visita ao Observatório do Pico dos Dias/LNA;True
1245;Obter autorização de operações societárias de serviços de radiodifusão;False
9998;Inscrever-se no evento Sábados Crescentes na sede do LNA em Itajubá,MG;True
11591;Solicitar inclusão como corresponsável em dívida ativa da União;True
9312;Declarar Censo de Capitais Brasileiros no Exterior;True
1099;Cadastrar-se no Sistema Integrado de Registro do CEIS e CNEP;False
10672;Consultar histórico de monitoramento diferenciado pela Receita Federal;True
10141;Solicitar recursos para assistência humanitária;True
11321;Concorrer a vaga no ensino infantil - UFSCAR;False
12620;Solicitar Adesão à Conta Cartão PNAE;True
9342;DNIT - Solicitar uso de faixa de domínio adjacentes às rodovias federais;True
8048;Gerenciar frota de transportadores no RNTRC;True
12622;Solicitar Exclusão de Escola filantrópicas, comunitárias e confessionais do PNAE;True
11969;Acompanhar análise de cédulas e moedas pelo BC;True
12157;Obter diploma ou 2ª via de diploma de graduação - UNIFAL-MG;True
11339;Participar de processo seletivo para curso de Pós Graduação  - IF GOIANO;True
7;Solicitar aprovação para ato de concentração econômica sob o procedimento sumário;True
9727;Inscrever Imóvel Rural no Cadastro Ambiental Rural;True
12169;Receber o Auxílio Brasil;False
12676;Solicitar Desligamento do Canal Analógico;True
1269;Habilitar-se para assistência ao paciente com fissura labiopalatal na alta complexidade;True
3196;Alterar Informações da arma;False
11371;Demandar pesquisa e inteligência de dados para tomadas de decisão;False
11387;Participar de Processo Seletivo para curso de pós-graduação - UFTM;False
10115;Solicitar Extinção de Curso de Graduação por duplicidade de código;False
1527;Habilitar-se na Política Nacional de Atenção Integral às Pessoas com Doenças Raras;True
12499;Solicitar vistoria de veículos de escolta e emissão do respectivo Certificado (CVVE) à PRF;False
3345;Autorizar Aquisição de Armas ou Munições - Militares EB, MB e FAB;False
9676;Obter apoio financeiro para elaboração de projetos, estudos, planos e obras de mobilidade urbana;True
2301;Autorizar Aquisição Mercado Nacional - Órgãos Público - Exceto PM e CB;False
10816;Cadastrar recurso relativo à Bolsa de Qualificação Profissional;True
11320;Aderir ao acordo de transação tributária para processos tributários de relevante e disseminada controvérsia jurídica da Receita Federal;True
10559;Contratar solução digital para integração com o SIAFI (Integra SIAFI);True
10101;Consultar Processos Administrativos Sancionadores a serem julgados - CVM;True
12746;Autorizar Detonação de Explosivos;False
12749;Autorizar Utilização de Produtos Químicos;False
12624;Consultar andamento de processo eletrônico Susep;True
12625;Registrar diplomas de faculdades, centros universitários e universidades privadas para graduação - Unifesp;False
10003;Credenciar-se como empresa autorizada para coleta de biometria da CNH;True
12422;Vender veículos digitalmente pela Carteira Digital de Trânsito;True
11432;Solicitar atendimento na Unidade de Atenção Especializada em Saúde da UFV (UAES);False
4027;Obter Titularidade Definitiva de Imóvel no Distrito Industrial;True
9995;Cadastrar-se como discente de grupo de tutoria do PET.;True
3240;Agendar visita ao Observatório no Telhado/LNA;True
11436;Solicitar autorização para reparos em embarcações;False
